epoch,distortion_loss,perception_loss
0,0.36367303133010864,25.58062744140625
1,0.3594982922077179,24.370750427246094
2,0.3591011166572571,23.602981567382812
3,0.35316285490989685,23.482507705688477
4,0.3532157242298126,24.5685977935791
5,0.35759785771369934,22.784927368164062
6,0.35022005438804626,25.96744728088379
7,0.35099267959594727,23.074092864990234
8,0.34868788719177246,26.205556869506836
9,0.3476981520652771,24.097347259521484
10,0.35268914699554443,24.420665740966797
11,0.3490675091743469,24.625574111938477
12,0.3506685197353363,23.346254348754883
13,0.34660235047340393,23.51356315612793
14,0.3433268368244171,25.68050193786621
15,0.343837708234787,24.023609161376953
16,0.34981077909469604,24.398717880249023
17,0.34298646450042725,24.960229873657227
18,0.3456239700317383,25.425395965576172
19,0.3544544279575348,24.154327392578125
20,0.34724095463752747,24.066791534423828
21,0.3454609811306,23.90191650390625
22,0.3445567190647125,24.012144088745117
23,0.3435424864292145,24.15639305114746
24,0.3446832001209259,23.500829696655273
