epoch,distortion_loss,perception_loss
0,0.06276211142539978,0.024811983108520508
1,0.06338940560817719,0.011051415465772152
2,0.059609465301036835,0.07205867767333984
3,0.0626731887459755,0.015708625316619873
4,0.06412073969841003,-0.016217617318034172
5,0.061073288321495056,0.03075992874801159
6,0.05966237559914589,0.11736344546079636
7,0.05750758945941925,0.11231517046689987
8,0.05906181037425995,0.12476026266813278
9,0.05897480249404907,0.12204980105161667
10,0.05775873735547066,0.11477529257535934
11,0.06055207550525665,-0.025419648736715317
12,0.062195975333452225,0.09187453240156174
13,0.06634477525949478,-0.26910218596458435
14,0.05866072326898575,0.1244388148188591
15,0.055512137711048126,0.10584599524736404
16,0.060614511370658875,0.00905907154083252
17,0.057724758982658386,0.02830791287124157
18,0.056939102709293365,0.07789146900177002
19,0.05586046725511551,0.1673603057861328
20,0.05535674840211868,0.18352530896663666
21,0.054925303906202316,0.18338441848754883
22,0.05582105740904808,0.1622326374053955
23,0.05594310164451599,0.14834845066070557
24,0.054188504815101624,0.16690361499786377
