epoch,distortion_loss,perception_loss
0,0.7169616222381592,-5.451219081878662
1,0.7719360589981079,-8.026895523071289
2,0.6844968795776367,-5.0207085609436035
3,0.6407028436660767,-3.668893575668335
4,0.7288527488708496,-6.063387393951416
5,0.7282217741012573,-9.290010452270508
6,0.5540819764137268,-2.113318681716919
7,0.563323438167572,-3.446909189224243
8,0.5623508095741272,-3.862295627593994
9,0.5270392894744873,-1.282697319984436
10,0.6062958240509033,-4.689509868621826
11,0.5881310701370239,-3.760011911392212
12,0.549971878528595,-2.985543966293335
13,0.5587885975837708,-2.794210910797119
14,0.5387987494468689,-3.9540326595306396
15,0.5759442448616028,-3.2037367820739746
16,0.5790956616401672,-4.456166744232178
17,0.5414372682571411,-4.101572036743164
18,0.5260822176933289,-2.2786262035369873
19,0.5430903434753418,-4.4340996742248535
20,0.5571667551994324,-4.693396091461182
21,0.5393928289413452,-4.902123928070068
22,0.5313320755958557,-3.8322417736053467
23,0.5155984163284302,-3.02302622795105
24,0.5547357797622681,-5.473355293273926
