epoch,distortion_loss,perception_loss
0,1.031485676765442,0.10450287908315659
1,0.9279809594154358,-2.4444568157196045
2,0.9498470425605774,-4.124646186828613
3,0.8640037178993225,-3.2684643268585205
4,0.9886465668678284,-1.7210177183151245
5,1.090819001197815,-3.206125497817993
6,1.1022121906280518,-2.5270330905914307
7,0.9738218784332275,-4.89626932144165
8,1.01349937915802,-2.1946640014648438
9,0.8113157749176025,-0.9820748567581177
10,0.8709271550178528,-2.06217098236084
11,0.8596439957618713,-1.5560195446014404
12,1.0147565603256226,-4.885015964508057
13,0.937441885471344,-3.763993740081787
14,0.9230452179908752,-3.068795680999756
15,0.9216490983963013,-2.7012462615966797
16,1.0196460485458374,-2.418363571166992
17,0.8746278285980225,-2.2306346893310547
18,0.8977999687194824,-1.8970321416854858
19,0.9540916681289673,-2.430063486099243
20,0.9144152998924255,-3.069582462310791
21,0.8852773904800415,-1.9805443286895752
22,0.8876525163650513,-2.639742136001587
23,0.919136106967926,-3.3006253242492676
24,0.8940675258636475,-2.4683423042297363
