epoch,distortion_loss,perception_loss
0,0.11490851640701294,0.26784080266952515
1,0.11513730138540268,0.5896816253662109
2,0.1377250999212265,1.3005890846252441
3,0.12750260531902313,0.5604904294013977
4,0.10782863199710846,0.38350915908813477
5,0.10872434824705124,0.6858537197113037
6,0.10051722079515457,0.5025870203971863
7,0.110428586602211,0.4955461323261261
8,0.11387726664543152,0.5766853094100952
9,0.10557487607002258,0.3621603548526764
10,0.08922518789768219,0.6256170868873596
11,0.08477199822664261,0.5253423452377319
12,0.08490663766860962,0.39452096819877625
13,0.07912050932645798,0.3178267478942871
14,0.07540823519229889,0.25907906889915466
15,0.07880112528800964,0.04380941018462181
16,0.0708499401807785,0.2250920832157135
17,0.06783109903335571,0.24317482113838196
18,0.06528792530298233,0.26891040802001953
19,0.06827298551797867,0.17558498680591583
20,0.06014223396778107,0.22354520857334137
21,0.06296881288290024,0.3441465198993683
22,0.06020135432481766,0.2710982859134674
23,0.05981769785284996,0.29110997915267944
24,0.06088033318519592,0.19664907455444336
