epoch,distortion_loss,perception_loss
0,0.08511342853307724,0.48710164427757263
1,0.08812809735536575,0.2753725051879883
2,0.08243897557258606,0.6402199268341064
3,0.08296960592269897,0.7817206382751465
4,0.08137643337249756,0.8034381866455078
5,0.08413271605968475,0.8689818978309631
6,0.08605905622243881,0.8743116855621338
7,0.07888826727867126,1.3085014820098877
8,0.083493672311306,0.38138362765312195
9,0.08615359663963318,0.7502063512802124
10,0.08607491105794907,0.9786295890808105
11,0.08352387696504593,0.8075637221336365
12,0.08164141327142715,1.157153606414795
13,0.07944230735301971,1.0099477767944336
14,0.08054745942354202,0.8142408132553101
15,0.07913735508918762,1.156283974647522
16,0.08410260826349258,0.7419402599334717
17,0.08159168809652328,1.1793321371078491
18,0.07903020828962326,1.0964840650558472
19,0.08078513294458389,0.8794771432876587
20,0.08436429500579834,0.9297720193862915
21,0.08470306545495987,0.8494362831115723
22,0.08124307543039322,0.9484866857528687
23,0.08398144692182541,0.9740707874298096
24,0.08367211371660233,0.9315291047096252
