epoch,distortion_loss,perception_loss
0,0.5242924690246582,25.52117919921875
1,0.5093400478363037,23.5994930267334
2,0.5079891681671143,21.00605010986328
3,0.5079516768455505,23.206567764282227
4,0.5140126347541809,22.42703628540039
5,0.5135262608528137,21.810405731201172
6,0.505427896976471,20.576841354370117
7,0.5070253014564514,20.07452392578125
8,0.507686197757721,20.256362915039062
9,0.5065650343894958,20.36182975769043
10,0.5012036561965942,20.086769104003906
11,0.5006047487258911,20.03934097290039
12,0.512050449848175,20.846498489379883
13,0.4967333972454071,19.950258255004883
14,0.5107764601707458,18.768959045410156
15,0.5090041756629944,20.116472244262695
16,0.4999113082885742,19.209571838378906
17,0.4997398257255554,19.343202590942383
18,0.5010388493537903,19.23630142211914
19,0.5005821585655212,19.47781753540039
20,0.49997422099113464,18.115434646606445
21,0.49831658601760864,18.43345832824707
22,0.4990536570549011,18.232385635375977
23,0.49506884813308716,18.806901931762695
24,0.4951702952384949,18.506790161132812
