epoch,distortion_loss,perception_loss
0,0.07091688364744186,-0.006448822561651468
1,0.07958649843931198,0.06244909390807152
2,0.08660180121660233,-0.054228123277425766
3,0.08482269197702408,0.039542313665151596
4,0.0981568917632103,-0.22408358752727509
5,0.09940672665834427,-0.12702441215515137
6,0.08531557768583298,0.15271759033203125
7,0.09086129069328308,0.33201801776885986
8,0.09591484814882278,-0.08728039264678955
9,0.08680667728185654,0.13570547103881836
10,0.08921689540147781,0.09311508387327194
11,0.09192970395088196,0.3213028609752655
12,0.09294921904802322,0.18896794319152832
13,0.09151296317577362,0.2484438419342041
14,0.08671501278877258,0.1291828155517578
15,0.08893582224845886,0.20242834091186523
16,0.10004923492670059,0.43242570757865906
17,0.09135700762271881,0.2917156219482422
18,0.08433865010738373,0.33499622344970703
19,0.09107707440853119,0.16691158711910248
20,0.09249061346054077,0.12463235855102539
21,0.09046705067157745,0.2667725086212158
22,0.08602894842624664,0.09775161743164062
23,0.09003821015357971,0.21956108510494232
24,0.08991491049528122,0.09572362899780273
