epoch,distortion_loss,perception_loss
0,0.03722308203577995,-0.0019192843465134501
1,0.04567871615290642,-0.027888914570212364
2,0.042797867208719254,-0.005893454421311617
3,0.042583245784044266,-0.02062268555164337
4,0.04221729561686516,-0.0022623958066105843
5,0.041785236448049545,0.017687931656837463
6,0.04310116171836853,-0.015601337887346745
7,0.04144022613763809,0.008807271718978882
8,0.043325088918209076,0.00792887806892395
9,0.04271743819117546,0.0277650635689497
10,0.044808752834796906,-0.009079604409635067
11,0.04442860558629036,0.0011574329109862447
12,0.04361371695995331,0.03117590956389904
13,0.044866446405649185,-0.014085560105741024
14,0.045326683670282364,-0.013389348983764648
15,0.04471735656261444,0.004542231559753418
16,0.046556584537029266,-0.03390687704086304
17,0.04411822929978371,0.037563174962997437
18,0.0454326830804348,0.030235497280955315
19,0.04407503083348274,0.05966104567050934
20,0.042599957436323166,0.04231801629066467
21,0.0416313037276268,0.05980324372649193
22,0.04128140211105347,0.05968543514609337
23,0.04161883890628815,0.04226300120353699
24,0.04202163591980934,0.039104729890823364
