epoch,distortion_loss,perception_loss
0,0.042270176112651825,3.8298580646514893
1,0.04035734757781029,4.036726951599121
2,0.039145831018686295,4.167462348937988
3,0.03947204351425171,4.25017786026001
4,0.03873170539736748,4.336264610290527
5,0.038459256291389465,4.193304061889648
6,0.03863917291164398,4.41217041015625
7,0.038428157567977905,4.170438289642334
8,0.037925999611616135,4.1603522300720215
9,0.037764694541692734,4.14530086517334
10,0.03797529637813568,4.3053107261657715
11,0.03810664266347885,4.24325704574585
12,0.03808456286787987,4.349431991577148
13,0.03749803453683853,4.391690731048584
14,0.03750373423099518,4.607519149780273
15,0.03746412694454193,4.58866024017334
16,0.037719935178756714,4.60157585144043
17,0.03702246770262718,4.402729511260986
18,0.03735317662358284,4.209074020385742
19,0.03701939061284065,4.293048858642578
20,0.036394279450178146,4.4283246994018555
21,0.03632579743862152,4.472314834594727
22,0.0363641232252121,4.5627851486206055
23,0.03637334331870079,4.483232021331787
24,0.036258239299058914,4.439318656921387
