epoch,distortion_loss,perception_loss
0,0.35298216342926025,29.65683937072754
1,0.327043741941452,28.764570236206055
2,0.3079151213169098,29.739168167114258
3,0.301449716091156,28.323657989501953
4,0.29103878140449524,28.924640655517578
5,0.2943165898323059,30.887924194335938
6,0.2853643596172333,27.6372127532959
7,0.2827879786491394,27.835620880126953
8,0.2786599099636078,28.573802947998047
9,0.2795664072036743,28.49977684020996
10,0.2784656286239624,28.106090545654297
11,0.27283304929733276,27.80599021911621
12,0.27158376574516296,28.167970657348633
13,0.2711050808429718,28.66396141052246
14,0.2685815989971161,28.39385223388672
15,0.2681587040424347,27.97538948059082
16,0.26893192529678345,28.76580810546875
17,0.2684171795845032,26.388368606567383
18,0.2675349712371826,25.996109008789062
19,0.2668568193912506,27.715045928955078
20,0.2552676796913147,26.552139282226562
21,0.2538757622241974,26.634790420532227
22,0.25453993678092957,26.65288734436035
23,0.2539823055267334,26.137435913085938
24,0.25289443135261536,26.2454833984375
