epoch,distortion_loss,perception_loss
0,1.0268864631652832,-3.712783098220825
1,0.759919285774231,-0.48723104596138
2,0.818453848361969,-0.6965343952178955
3,0.7940348982810974,-0.5911637544631958
4,0.8755837678909302,-0.8695983290672302
5,0.8124339580535889,-0.5665628910064697
6,0.8063766956329346,-0.5848972797393799
7,0.8659850358963013,-0.895416259765625
8,0.81615149974823,-0.45302075147628784
9,0.8216239213943481,-0.5678132772445679
10,0.8709331750869751,-0.7291974425315857
11,0.8508749604225159,-0.932723343372345
12,0.852114737033844,-0.5685195922851562
13,0.887990415096283,-0.8430706858634949
14,0.8581595420837402,-0.6102713942527771
15,0.8085219860076904,-0.4874194264411926
16,0.800899088382721,-0.1789962500333786
17,0.8067238330841064,-0.4244540333747864
18,0.8549338579177856,-0.23753966391086578
19,0.8079388737678528,-0.20516139268875122
20,0.8382946252822876,-0.6477099657058716
21,0.8315760493278503,-0.5026919841766357
22,0.8161583542823792,-0.5655668377876282
23,0.7982016801834106,-0.30440080165863037
24,0.8343754410743713,-0.5885921120643616
