epoch,distortion_loss,perception_loss
0,0.049478672444820404,-0.09083160012960434
1,0.04518948122859001,-0.00392952561378479
2,0.044319331645965576,-0.0019111484289169312
3,0.04278121888637543,0.000170215978869237
4,0.04376246780157089,-0.00587195111438632
5,0.042084287852048874,-0.005558967590332031
6,0.04316188395023346,-0.00011958181858062744
7,0.039241723716259,0.00808218028396368
8,0.04107386991381645,-0.003060608869418502
9,0.04051325097680092,0.00413919985294342
10,0.03957652673125267,0.01027874555438757
11,0.04252824932336807,-0.007133752107620239
12,0.04238935932517052,-0.004191040527075529
13,0.04260062053799629,-0.0015532821416854858
14,0.22027474641799927,1.8491226434707642
15,0.04072960093617439,-0.0011197328567504883
16,0.04238000512123108,-0.0016589461592957377
17,0.04273885488510132,0.0013508497504517436
18,0.044553760439157486,-0.007558584213256836
19,0.043056271970272064,0.003295749658718705
20,0.04206453263759613,0.0019828081130981445
21,0.04183744639158249,0.001664876937866211
22,0.041631344705820084,0.002478957176208496
23,0.04156934469938278,0.004278421401977539
24,0.04230055958032608,0.0025448203086853027
