epoch,distortion_loss,perception_loss
0,0.4787096083164215,18.076900482177734
1,0.4501851499080658,19.190107345581055
2,0.42324990034103394,18.313337326049805
3,0.37056371569633484,21.038515090942383
4,0.36959293484687805,20.825481414794922
5,0.35751354694366455,17.888641357421875
6,0.35654354095458984,15.970708847045898
7,0.35717496275901794,19.34204864501953
8,0.35802337527275085,17.58416175842285
9,0.3670383095741272,17.332347869873047
10,0.3409939110279083,17.26239776611328
11,0.34490376710891724,17.053014755249023
12,0.36418116092681885,14.699585914611816
13,0.3398512005805969,18.991313934326172
14,0.36392879486083984,13.267030715942383
15,0.3491044044494629,15.591743469238281
16,0.33557823300361633,16.944000244140625
17,0.3407478928565979,14.939666748046875
18,0.33516812324523926,16.136943817138672
19,0.33475014567375183,17.847986221313477
20,0.3202691376209259,17.679880142211914
21,0.3211105763912201,14.504415512084961
22,0.3250601589679718,15.413901329040527
23,0.3259534537792206,17.02288055419922
24,0.3245796263217926,14.324310302734375
