epoch,distortion_loss,perception_loss
0,0.4017631411552429,24.64222526550293
1,0.37517625093460083,23.842906951904297
2,0.357219398021698,23.733131408691406
3,0.3514952063560486,22.701675415039062
4,0.3433184325695038,23.006332397460938
5,0.3382611572742462,23.35464096069336
6,0.34019866585731506,23.284194946289062
7,0.33356523513793945,22.3818416595459
8,0.33237069845199585,22.3895206451416
9,0.3316843807697296,21.05356216430664
10,0.334806889295578,21.037307739257812
11,0.3289741277694702,21.01581573486328
12,0.33307525515556335,20.19805335998535
13,0.32845842838287354,20.700653076171875
14,0.3300730586051941,21.30137062072754
15,0.326442152261734,20.60325050354004
16,0.32345446944236755,19.978361129760742
17,0.3223535418510437,20.711957931518555
18,0.3219985067844391,19.210508346557617
19,0.32192492485046387,18.867015838623047
20,0.31430584192276,19.4814453125
21,0.314142107963562,19.17104721069336
22,0.31241050362586975,19.102935791015625
23,0.31501638889312744,18.84563636779785
24,0.31483280658721924,19.026315689086914
