epoch,distortion_loss,perception_loss
0,0.07149212062358856,-0.033533692359924316
1,0.06841111183166504,0.024569153785705566
2,0.06609874218702316,0.08017230033874512
3,0.06389657407999039,0.1944785714149475
4,0.0733414739370346,-0.12684869766235352
5,0.06504137068986893,0.13277286291122437
6,0.06424528360366821,0.08566999435424805
7,0.06481356918811798,0.12011491507291794
8,0.07117592543363571,-0.09673147648572922
9,0.06674683839082718,-0.03943699225783348
10,0.07441402226686478,0.023738650605082512
11,0.06570949405431747,0.14387360215187073
12,0.06572265177965164,0.1577029675245285
13,0.06773104518651962,0.1874154806137085
14,0.0750652477145195,0.08422165364027023
15,0.06595590710639954,0.1550980657339096
16,0.06559697538614273,0.3515138030052185
17,0.07337624579668045,0.33396872878074646
18,0.06169964373111725,-0.02279713749885559
19,0.06821177154779434,0.04297211766242981
20,0.06631805002689362,0.2540765106678009
21,0.06414863467216492,0.2579036355018616
22,0.06211872398853302,0.3170510232448578
23,0.06215999647974968,0.3273342251777649
24,0.06391845643520355,0.29431289434432983
