epoch,distortion_loss,perception_loss
0,0.4556035101413727,38.9683952331543
1,0.45348742604255676,37.159175872802734
2,0.4629366993904114,35.00050735473633
3,0.4638116657733917,36.867515563964844
4,0.45803314447402954,39.40335464477539
5,0.4601462185382843,37.66286849975586
6,0.4568275809288025,36.5389289855957
7,0.45060649514198303,37.2164306640625
8,0.45887094736099243,35.14944839477539
9,0.4564800560474396,39.680355072021484
10,0.45930740237236023,34.21835708618164
11,0.44609344005584717,36.837825775146484
12,0.4522627890110016,36.03291320800781
13,0.44949042797088623,37.08359146118164
14,0.4516295790672302,38.274070739746094
15,0.4492424726486206,38.294105529785156
16,0.45331668853759766,35.96644973754883
17,0.4515371024608612,34.778038024902344
18,0.4473504424095154,36.53071594238281
19,0.4468240737915039,34.80451965332031
20,0.44403186440467834,35.22622299194336
21,0.45460766553878784,36.25740051269531
22,0.4490155279636383,35.0188102722168
23,0.45671746134757996,34.78636169433594
24,0.45263105630874634,34.84182357788086
