epoch,distortion_loss,perception_loss
0,0.690513551235199,-2.3988072872161865
1,0.7642881274223328,-0.8510844707489014
2,5.116201877593994,-262.7431335449219
3,0.7556652426719666,-1.040251612663269
4,0.920231819152832,-1.734005093574524
5,0.9154033660888672,-1.7071561813354492
6,0.903381884098053,-1.8572708368301392
7,0.8666076064109802,-1.197382926940918
8,0.905816376209259,-2.04502010345459
9,0.8615049719810486,-1.2430858612060547
10,0.8769271373748779,-1.6234796047210693
11,0.8012540936470032,-1.1199783086776733
12,0.8512804508209229,-1.4466347694396973
13,0.8272886276245117,-1.319265365600586
14,0.8013017773628235,-1.2476345300674438
15,0.8189687132835388,-1.394686222076416
16,0.8221630454063416,-1.2662949562072754
17,0.8013210296630859,-0.9923462867736816
18,0.7978507876396179,-0.8282549381256104
19,0.8191260695457458,-1.8420710563659668
20,0.7778788805007935,-1.0560071468353271
21,0.8221683502197266,-1.4639517068862915
22,0.7868560552597046,-1.253154993057251
23,0.8319247961044312,-1.3545372486114502
24,0.8091239333152771,-1.4526547193527222
