epoch,distortion_loss,perception_loss
0,0.08497782796621323,0.07197653502225876
1,0.06866014003753662,0.13061711192131042
2,0.056766312569379807,0.07524539530277252
3,0.07025735825300217,-0.09750940650701523
4,0.05172701179981232,0.03145037591457367
5,0.055911533534526825,0.04097964987158775
6,0.057247910648584366,0.07311759144067764
7,0.052470434457063675,0.044525712728500366
8,0.0570661798119545,-0.0009848037734627724
9,0.05252191051840782,0.024205995723605156
10,0.05198875069618225,0.09646796435117722
11,0.05477268621325493,-0.09026782959699631
12,0.05795731022953987,0.005851804744452238
13,0.05222692713141441,0.04298558831214905
14,0.04891272634267807,0.07841858267784119
15,0.04988548904657364,0.09143047779798508
16,0.05383558198809624,0.09211641550064087
17,0.052254196256399155,0.04507017135620117
18,0.05083181709051132,0.06181597709655762
19,0.05116373300552368,0.057014647871255875
20,0.047548528760671616,0.0777696967124939
21,0.04682993143796921,0.09820401668548584
22,0.04733709245920181,0.07677703350782394
23,0.04628833383321762,0.0948207899928093
24,0.046501219272613525,0.08061099052429199
