epoch,distortion_loss,perception_loss
0,0.05561063066124916,-0.04046030715107918
1,0.08291126787662506,-0.06729146838188171
2,0.05234415829181671,-0.021843411028385162
3,0.05126878619194031,0.00905823614448309
4,0.05134930461645126,-0.0073090787045657635
5,0.052134253084659576,0.011983007192611694
6,0.05287523567676544,-0.008820533752441406
7,0.0513194315135479,0.004941135179251432
8,0.055569663643836975,0.0011999309062957764
9,0.05286162719130516,-0.00894236471503973
10,0.051302023231983185,0.009127527475357056
11,0.05346061289310455,0.005128561984747648
12,0.0554826445877552,0.013931095600128174
13,0.05763045325875282,0.03305359184741974
14,0.0559769868850708,-0.014679967425763607
15,0.05946560949087143,0.012464514933526516
16,0.06007211655378342,0.034527286887168884
17,0.05740109831094742,0.019447388127446175
18,0.056342050433158875,0.03562861680984497
19,0.06098116189241409,0.044675640761852264
20,0.053864073008298874,0.042197778820991516
21,0.05406727269291878,0.048026349395513535
22,0.05378095060586929,0.04881567135453224
23,0.05259621515870094,0.03176095336675644
24,0.05213881656527519,0.035477809607982635
