epoch,distortion_loss,perception_loss
0,0.4640219509601593,41.07805252075195
1,0.45589393377304077,36.61323165893555
2,0.4509188234806061,35.8656120300293
3,0.4491550326347351,35.1733283996582
4,0.45007196068763733,35.986000061035156
5,0.4456814229488373,35.195716857910156
6,0.45455604791641235,34.97998809814453
7,0.45346882939338684,36.348899841308594
8,0.4519364535808563,34.508785247802734
9,0.4538614749908447,32.957828521728516
10,0.44510799646377563,34.326194763183594
11,0.4420395791530609,34.097537994384766
12,0.44695281982421875,35.23328399658203
13,0.4441991150379181,34.380523681640625
14,0.44663870334625244,33.521507263183594
15,0.4442276358604431,34.03370666503906
16,0.4471883773803711,31.622657775878906
17,0.4505123794078827,34.2152099609375
18,0.4454464316368103,31.163440704345703
19,0.43894851207733154,32.151397705078125
20,0.4373123347759247,31.90882110595703
21,0.4417489767074585,31.882564544677734
22,0.43560510873794556,32.034976959228516
23,0.4361020028591156,32.1200065612793
24,0.43516644835472107,32.28695297241211
