epoch,distortion_loss,perception_loss
0,0.4198160171508789,32.5737419128418
1,0.39077702164649963,26.02504539489746
2,0.3939610421657562,29.0545711517334
3,0.3816497027873993,28.91887092590332
4,0.37597566843032837,26.645936965942383
5,0.38497933745384216,25.659143447875977
6,0.3834889531135559,25.31363296508789
7,0.37928152084350586,25.662458419799805
8,0.3762948513031006,26.40213394165039
9,0.3796096444129944,26.98045539855957
10,0.38151171803474426,24.3022403717041
11,0.378116637468338,25.504928588867188
12,0.3707236349582672,25.66424560546875
13,0.3756515383720398,23.605661392211914
14,0.3757335841655731,24.829267501831055
15,0.3834651708602905,24.590784072875977
16,0.38825711607933044,24.0089111328125
17,0.374728262424469,24.076778411865234
18,0.3711196482181549,25.744674682617188
19,0.36883530020713806,24.395845413208008
20,0.37888842821121216,23.12521743774414
21,0.3648868799209595,22.849239349365234
22,0.37023645639419556,23.936920166015625
23,0.3698122799396515,22.421981811523438
24,0.3661564290523529,23.909826278686523
