epoch,distortion_loss,perception_loss
0,0.06689443439245224,-0.552609384059906
1,0.1117706298828125,-1.8657392263412476
2,0.07919881492853165,-0.07461676001548767
3,0.07951441407203674,0.0807374119758606
4,0.08846933394670486,-0.023944437503814697
5,0.08723022043704987,-0.06247245892882347
6,0.08355015516281128,0.036599040031433105
7,0.08673956990242004,0.1604766845703125
8,0.08751188963651657,0.17407916486263275
9,0.09974293410778046,-0.04865502938628197
10,0.08562509715557098,0.34276697039604187
11,0.09543059766292572,-0.05250382050871849
12,0.08820819854736328,0.17928564548492432
13,0.1024128645658493,-0.08112406730651855
14,0.08496786653995514,0.21695682406425476
15,0.09386231750249863,0.1365664005279541
16,0.10090961307287216,0.15655207633972168
17,0.09191658347845078,0.40920111536979675
18,0.08867542445659637,0.2428586333990097
19,0.08992189913988113,0.32359978556632996
20,0.09274137765169144,0.24178171157836914
21,0.09076759219169617,0.27815890312194824
22,0.08717674762010574,0.256986141204834
23,0.08916398882865906,0.3556380271911621
24,0.09089622646570206,0.1822800487279892
