epoch,distortion_loss,perception_loss
0,0.4210681617259979,35.814510345458984
1,0.40207573771476746,37.71524429321289
2,0.3908658027648926,38.02274703979492
3,0.39039552211761475,34.32163619995117
4,0.38764020800590515,35.40470886230469
5,0.38750168681144714,34.62042999267578
6,0.3919909596443176,35.883060455322266
7,0.3946627378463745,32.833683013916016
8,0.3960809111595154,32.63010787963867
9,0.40579521656036377,33.366336822509766
10,0.40545088052749634,32.02646255493164
11,0.4195152223110199,31.91097068786621
12,0.4103580415248871,32.11931610107422
13,0.4212392568588257,31.022445678710938
14,0.4266207814216614,31.02194595336914
15,0.4152880311012268,29.844924926757812
16,0.42929452657699585,30.513702392578125
17,0.4158138632774353,30.26836395263672
18,0.4292464256286621,30.572708129882812
19,0.4247311055660248,30.28682518005371
20,0.4267810881137848,29.157882690429688
21,0.4245777130126953,28.858964920043945
22,0.4240143299102783,28.442899703979492
23,0.4268227815628052,28.249114990234375
24,0.4306997060775757,27.90959930419922
