epoch,distortion_loss,perception_loss
0,0.07228507101535797,-0.035762786865234375
1,0.0742318406701088,-0.027852386236190796
2,0.06383398175239563,-0.002904371591284871
3,0.06614749878644943,0.02744576334953308
4,0.06210038810968399,0.01944577507674694
5,0.059688083827495575,0.046484023332595825
6,0.06205861642956734,0.10960840433835983
7,0.06581230461597443,0.06549480557441711
8,0.06347212195396423,0.020022867247462273
9,0.07422620803117752,-0.037854015827178955
10,0.06479611992835999,0.01876145601272583
11,0.06943691521883011,-0.05079013109207153
12,0.06425260752439499,0.05040168762207031
13,0.05954142287373543,0.09012776613235474
14,0.06460169702768326,0.07910001277923584
15,0.06197408214211464,0.14678335189819336
16,0.06453317403793335,0.08303648233413696
17,0.06290275603532791,-0.055307626724243164
18,0.0617188960313797,0.10525953024625778
19,0.059717148542404175,0.11758542060852051
20,0.06302545219659805,0.11609619855880737
21,0.05931956693530083,0.1340709924697876
22,0.060650818049907684,0.09877347201108932
23,0.05819952115416527,0.055106762796640396
24,0.05722300335764885,0.10892463475465775
