epoch,distortion_loss,perception_loss
0,0.08556618541479111,-0.007825374603271484
1,0.07796690613031387,0.046754539012908936
2,0.08636967837810516,-0.06881988048553467
3,0.07616621255874634,0.18702833354473114
4,0.08384077250957489,0.039885636419057846
5,0.07414866983890533,0.3298131227493286
6,0.07759589701890945,0.2199944257736206
7,0.08428540825843811,0.22023163735866547
8,0.08717886358499527,0.14374469220638275
9,0.07612435519695282,0.3043637275695801
10,0.07939429581165314,0.2830500304698944
11,0.07356199622154236,0.31057196855545044
12,0.0765540823340416,0.43901777267456055
13,0.07265695929527283,0.3543940782546997
14,0.0761127769947052,0.2390892505645752
15,0.07600902020931244,0.5105382800102234
16,0.07489196211099625,0.37152302265167236
17,0.07369182258844376,0.30243074893951416
18,0.07680284976959229,0.2633759677410126
19,0.07427693903446198,0.31602951884269714
20,0.07677219063043594,0.44905975461006165
21,0.0766417607665062,0.3798335790634155
22,0.07540874928236008,0.32762664556503296
23,0.07728083431720734,0.31330808997154236
24,0.07260461151599884,0.18394146859645844
