epoch,distortion_loss,perception_loss
0,0.726917028427124,-9.337839126586914
1,0.6946874856948853,-7.599797248840332
2,0.5448769330978394,-2.040825843811035
3,0.5393138527870178,-2.364759683609009
4,0.5846315026283264,-1.8723827600479126
5,0.5850686430931091,-4.955704689025879
6,0.5198391675949097,-2.0585262775421143
7,0.5252190232276917,-3.889021396636963
8,0.5138339996337891,-1.6330475807189941
9,0.5040398240089417,-3.299009323120117
10,0.5055839419364929,-2.227725028991699
11,0.5033336877822876,-2.7081923484802246
12,0.47630608081817627,-1.8192726373672485
13,0.4859714210033417,-2.7167248725891113
14,0.4689818322658539,-2.0853452682495117
15,0.5012224316596985,-2.002876043319702
16,0.5046942830085754,-3.5112292766571045
17,0.4700523316860199,-2.4626455307006836
18,0.46310126781463623,-1.541441798210144
19,0.48086878657341003,-3.1988794803619385
20,0.4792141020298004,-3.7645480632781982
21,0.47429919242858887,-3.7136147022247314
22,0.4608273208141327,-2.746502637863159
23,0.4676803648471832,-2.5770156383514404
24,0.4739306569099426,-3.378166675567627
