epoch,distortion_loss,perception_loss
0,0.6199187636375427,-2.2956013679504395
1,0.689969003200531,-2.1908674240112305
2,0.6311174035072327,-1.692512035369873
3,0.7409418821334839,-3.4030892848968506
4,0.6867191791534424,-3.231966972351074
5,0.5883132219314575,-1.15718674659729
6,0.6141185164451599,-1.9096612930297852
7,0.6195760369300842,-2.306755304336548
8,0.5915673971176147,-1.2580372095108032
9,0.5894758105278015,-1.4517152309417725
10,0.5652109980583191,-1.4099217653274536
11,0.5366565585136414,-0.531375527381897
12,0.54079270362854,-1.050149917602539
13,0.5149185061454773,-0.5902588367462158
14,0.5745037198066711,-1.0769498348236084
15,0.5767999887466431,-2.281398296356201
16,0.5494124889373779,-1.0346449613571167
17,0.563087522983551,-1.708289623260498
18,0.5694766044616699,-1.339932918548584
19,0.5604322552680969,-1.0928680896759033
20,0.5284176468849182,-1.070944905281067
21,0.5365984439849854,-1.2249470949172974
22,0.5336025953292847,-1.2337265014648438
23,0.5472866296768188,-1.6303266286849976
24,0.5443375706672668,-1.490600824356079
