epoch,distortion_loss,perception_loss
0,0.4881187975406647,47.626216888427734
1,0.4870915412902832,46.121826171875
2,0.49089324474334717,47.78976058959961
3,0.499041348695755,46.67378234863281
4,0.4955527186393738,44.166847229003906
5,0.4924585223197937,43.446617126464844
6,0.5059667229652405,47.71962356567383
7,0.49547407031059265,46.82566452026367
8,0.511530339717865,43.25857925415039
9,0.49341318011283875,44.30967712402344
10,0.4980490505695343,42.26238250732422
11,0.4902051091194153,42.926910400390625
12,0.5049102306365967,43.39845275878906
13,0.5039011240005493,44.38254928588867
14,0.5096631050109863,41.57247543334961
15,0.49806898832321167,41.72493362426758
16,0.5027222037315369,45.27348709106445
17,0.4955330491065979,41.39852523803711
