epoch,distortion_loss,perception_loss
0,0.13188159465789795,0.2041570544242859
1,0.12526442110538483,0.0407259464263916
2,0.13218724727630615,0.15902912616729736
3,0.1243346631526947,0.3699111342430115
4,0.1257634460926056,0.741779625415802
5,0.12019082903862,0.3738884925842285
6,0.1392810046672821,0.4799855947494507
7,0.12799055874347687,0.8952139616012573
8,0.11624118685722351,1.30703604221344
9,0.12164125591516495,1.0677757263183594
10,0.12826935946941376,1.9230492115020752
11,0.12136831879615784,1.5979681015014648
12,0.12893225252628326,0.6923210024833679
13,0.1216554194688797,0.9828087687492371
14,0.11684145033359528,1.2780319452285767
15,0.12457983195781708,1.6501126289367676
16,0.12492121011018753,1.778224229812622
17,0.1278829574584961,1.560654878616333
18,0.11837128549814224,1.062439203262329
19,0.118703193962574,1.3472814559936523
20,0.11776081472635269,1.3812283277511597
21,0.11285307258367538,1.1693482398986816
22,0.132616326212883,0.4293477535247803
23,0.1233852282166481,0.452333003282547
24,0.11991850286722183,1.6098259687423706
