epoch,distortion_loss,perception_loss
0,0.0390174500644207,3.6631343364715576
1,0.037728019058704376,3.5238630771636963
2,0.03680407628417015,3.70969295501709
3,0.035398196429014206,3.7470717430114746
4,0.03506273031234741,3.7616453170776367
5,0.03506289795041084,3.551292896270752
6,0.03458965942263603,3.514630079269409
7,0.03430550917983055,3.547950029373169
8,0.03441092371940613,3.8723909854888916
9,0.03448992967605591,3.829935073852539
10,0.03403547778725624,3.8827710151672363
11,0.03407305106520653,3.8520312309265137
12,0.03374342620372772,3.8423423767089844
13,0.03363597393035889,3.8458244800567627
14,0.033712103962898254,3.820746421813965
15,0.03367699682712555,4.009781360626221
16,0.03331960365176201,3.815319538116455
17,0.03337075933814049,3.865974187850952
18,0.03352467715740204,3.8290154933929443
19,0.03323634713888168,3.834655284881592
20,0.032540686428546906,3.799621105194092
21,0.032553307712078094,3.818551540374756
22,0.032412152737379074,3.7453694343566895
23,0.03248831257224083,3.7039377689361572
24,0.03233330696821213,3.837089776992798
