epoch,distortion_loss,perception_loss
0,0.05515328049659729,5.7973246574401855
1,0.05330980196595192,6.115187168121338
2,0.053456224501132965,6.163485050201416
3,0.05322346091270447,7.086516857147217
4,0.05319623276591301,7.258771896362305
5,0.05309107527136803,6.922327995300293
6,0.05314960703253746,7.364288806915283
7,0.05328425019979477,7.124399662017822
8,0.05313680320978165,6.738516330718994
9,0.05299849808216095,7.063224792480469
10,0.0530749186873436,6.799191951751709
11,0.05296425521373749,6.872821807861328
12,0.053180113434791565,6.948230266571045
13,0.05386274307966232,7.505752086639404
14,0.05304958298802376,7.154026508331299
15,0.05363040789961815,7.391674041748047
16,0.052950046956539154,7.14769983291626
17,0.053075339645147324,6.982207775115967
18,0.05315406247973442,7.233365535736084
19,0.05301038548350334,7.328938961029053
20,0.053030870854854584,7.428966999053955
21,0.05300654098391533,7.4683098793029785
22,0.052958887070417404,7.45389986038208
23,0.052925534546375275,7.425863742828369
24,0.05295855551958084,7.644995212554932
