epoch,distortion_loss,perception_loss
0,0.05677273869514465,0.054967936128377914
1,0.06042015179991722,0.031904637813568115
2,0.060106292366981506,-0.009053945541381836
3,0.05558079853653908,0.02494049072265625
4,0.05728505551815033,0.01638433150947094
5,0.053314585238695145,-0.022456854581832886
6,0.052290886640548706,0.14890797436237335
7,0.05243409797549248,0.061228424310684204
8,0.05454820394515991,0.031013429164886475
9,0.055575400590896606,0.08614844083786011
10,0.05703335255384445,0.08056485652923584
11,0.055517882108688354,-0.02780759148299694
12,0.05340173840522766,0.12133198231458664
13,0.053125787526369095,0.1595454216003418
14,0.052711907774209976,0.07040899246931076
15,0.05394230782985687,0.03898334503173828
16,0.05304405465722084,0.07835981249809265
17,0.05047217383980751,0.14802467823028564
18,0.05089329555630684,0.17506247758865356
19,0.052984729409217834,0.10921275615692139
20,0.04967711120843887,0.16766385734081268
21,0.04917508363723755,0.1665964126586914
22,0.04887257143855095,0.15898239612579346
23,0.04989949241280556,0.11048155277967453
24,0.04872451722621918,0.14029628038406372
