epoch,distortion_loss,perception_loss
0,0.4197300672531128,32.02914047241211
1,0.4035848379135132,32.95705795288086
2,0.390360951423645,34.2081298828125
3,0.3868429660797119,34.739036560058594
4,0.3885482847690582,32.69561004638672
5,0.3929905593395233,32.60299301147461
6,0.3950647711753845,33.32145690917969
7,0.4002058207988739,33.85319519042969
8,0.4124208986759186,32.920650482177734
9,0.41619306802749634,32.13433074951172
10,0.40436598658561707,30.78391456604004
11,0.4180556535720825,31.392148971557617
12,0.4267702102661133,29.64543914794922
13,0.4244205355644226,28.876333236694336
14,0.42871278524398804,31.517250061035156
15,0.4260921776294708,30.675048828125
16,0.4308187961578369,29.97104835510254
17,0.42534998059272766,29.5018367767334
18,0.4293941259384155,29.29860496520996
19,0.43659067153930664,28.2166805267334
20,0.43386536836624146,27.717424392700195
21,0.4417075514793396,27.657896041870117
22,0.4406245946884155,27.576377868652344
23,0.4454292953014374,26.795665740966797
24,0.4414927661418915,26.599096298217773
