epoch,distortion_loss,perception_loss
0,0.06623183190822601,0.07132404297590256
1,0.07543160021305084,-0.05255171284079552
2,0.07002685964107513,-0.012748836539685726
3,0.068728968501091,0.09107411652803421
4,0.0646640881896019,0.19151024520397186
5,0.06755451112985611,0.092308908700943
6,0.06449387222528458,0.24408675730228424
7,0.06718508154153824,0.011512503027915955
8,0.06794030219316483,0.03106294386088848
9,0.06680147349834442,0.23350052535533905
10,0.0673452690243721,0.10185586661100388
11,0.06721074134111404,0.1715320199728012
12,0.06548850983381271,0.2575364112854004
13,0.06714260578155518,0.07753484696149826
14,0.06389567255973816,0.34882137179374695
15,0.07140194624662399,0.05775068327784538
16,0.06370875239372253,0.223153755068779
17,0.06576170772314072,0.22623316943645477
18,0.06828377395868301,-0.00665014935657382
19,0.06849837303161621,0.34147459268569946
20,0.0654800608754158,0.1678621470928192
21,0.0659794956445694,0.1287541538476944
22,0.06720782071352005,0.10984471440315247
23,0.06452503800392151,0.3586273491382599
24,0.06519604474306107,0.14283017814159393
