epoch,distortion_loss,perception_loss
0,0.05224557965993881,5.777637958526611
1,0.05178317800164223,6.059808254241943
2,0.05104994401335716,5.812042236328125
3,0.05059485509991646,6.1863203048706055
4,0.05026016756892204,5.958874225616455
5,0.05034124106168747,6.0024003982543945
6,0.05036671459674835,6.39523458480835
7,0.05018042027950287,6.044200897216797
8,0.049895625561475754,6.104252815246582
9,0.0500098317861557,5.906525611877441
10,0.05027901381254196,6.060708999633789
11,0.04997260496020317,6.306586742401123
12,0.05006229877471924,6.360805988311768
13,0.050024449825286865,6.535521030426025
14,0.05001947656273842,6.237777233123779
15,0.04998959228396416,6.325145721435547
16,0.0499177984893322,6.420239448547363
17,0.049853112548589706,6.1001410484313965
18,0.04966259375214577,6.412868022918701
19,0.04969385266304016,6.5838398933410645
20,0.049257196485996246,6.408050060272217
21,0.04925287142395973,6.378430366516113
22,0.04902101308107376,6.275533199310303
23,0.04902217909693718,6.4928178787231445
24,0.04901627078652382,6.377950668334961
