epoch,distortion_loss,perception_loss
0,0.44075483083724976,23.002826690673828
1,0.43182796239852905,22.766799926757812
2,0.4289085268974304,19.197181701660156
3,0.44267538189888,19.014854431152344
4,0.42613181471824646,19.50904655456543
5,0.4309924840927124,17.801111221313477
6,0.4289383292198181,17.630300521850586
7,0.4251406192779541,17.753173828125
8,0.4245149791240692,17.459699630737305
9,0.4326135218143463,17.890174865722656
10,0.42660799622535706,16.96828842163086
11,0.4265543818473816,16.730745315551758
12,0.4267136752605438,18.05694580078125
13,0.42725974321365356,16.680191040039062
14,0.4220517575740814,16.31809425354004
15,0.4253837764263153,15.02309799194336
16,0.4206582009792328,16.754505157470703
17,0.422393798828125,15.551626205444336
18,0.42481279373168945,15.87409782409668
19,0.42096224427223206,15.742721557617188
20,0.417194128036499,15.100546836853027
21,0.41935014724731445,14.906923294067383
22,0.41950565576553345,14.750874519348145
23,0.4194931387901306,14.969388961791992
24,0.42108654975891113,14.534882545471191
