epoch,distortion_loss,perception_loss
0,0.04702546447515488,4.366448402404785
1,0.045641183853149414,4.6740403175354
2,0.04473327472805977,4.723320007324219
3,0.04437050595879555,4.969780445098877
4,0.04456327483057976,5.294527053833008
5,0.04356878995895386,5.081273555755615
6,0.04369055852293968,5.126905918121338
7,0.04360070824623108,4.9951677322387695
8,0.043578606098890305,4.918096542358398
9,0.04350123926997185,5.180613994598389
10,0.04353540018200874,4.982851982116699
11,0.04306561499834061,5.170017719268799
12,0.04293318837881088,5.005061149597168
13,0.04363309219479561,5.243321895599365
14,0.043145209550857544,5.158804416656494
15,0.04281003400683403,5.2373504638671875
16,0.043458547443151474,5.574172019958496
17,0.0432242676615715,5.096524238586426
18,0.04267238825559616,5.377720355987549
19,0.04278935492038727,5.107696533203125
20,0.04207927733659744,5.1867570877075195
21,0.0420871265232563,5.271888256072998
22,0.041991546750068665,5.269035816192627
23,0.04199424386024475,5.157973289489746
24,0.04206721484661102,5.189021587371826
