epoch,distortion_loss,perception_loss
0,0.46178796887397766,22.672298431396484
1,0.4286191165447235,22.48395538330078
2,0.4337863624095917,19.636877059936523
3,0.4363517463207245,20.060375213623047
4,0.45500868558883667,19.079586029052734
5,0.4399825632572174,18.885147094726562
6,0.43740248680114746,18.23421859741211
7,0.4304448068141937,18.111082077026367
8,0.43790706992149353,16.838476181030273
9,0.4336698055267334,17.873416900634766
10,0.43799424171447754,17.034061431884766
11,0.4352875351905823,18.01813316345215
12,0.4406803548336029,16.387605667114258
13,0.45863303542137146,15.467129707336426
14,0.42807209491729736,16.609394073486328
15,0.44075027108192444,17.23677635192871
16,0.43609634041786194,16.068681716918945
17,0.43560081720352173,15.669610977172852
18,0.438753604888916,15.117976188659668
19,0.43476995825767517,14.873421669006348
20,0.43233421444892883,14.573844909667969
21,0.4292868971824646,14.490474700927734
22,0.433488667011261,13.930752754211426
23,0.4322265088558197,14.623357772827148
24,0.43297865986824036,14.53786849975586
